name,radius,period,duration,source
TOI-7356.01,3.8996,17.3986129,3.485,TESS
TOI-7357.01,6.66479,60.3541599,6.682,TESS
TOI-7358.01,6.61399,7.0548729,2.44,TESS
TOI-7359.01,13.4874,4.3656102,4.791,TESS
TOI-736.01,2.9858436,4.9899176,1.3819654,TESS
TOI-736.02,1.1926392,0.9479945,0.564663,TESS
TOI-7360.01,18.2875,30.7331484,5.473,TESS
TOI-7361.01,3.37171,8.2158997,3.659,TESS
TOI-7362.01,13.2426,1.1930966,1.196,TESS
TOI-7363.01,7.63465,6.9929558,4.832,TESS
TOI-7364.01,10.8746,2.9257773,1.448,TESS
TOI-7365.01,14.5588,3.1924816,3.211,TESS
TOI-7366.01,6.20384,3.753877,1.209,TESS
TOI-7367.01,13.0485,2.9814911,2.431,TESS
TOI-7368.01,8.91632,33.5792968,4.713,TESS
TOI-7369.01,9.85033,10.2887023,2.967,TESS
TOI-737.01,12.0299493,1.7318529,1.6919639,TESS
TOI-7370.01,9.05348,13.3079913,3.42,TESS
TOI-7371.01,7.90384,18.9104241,3.243,TESS
TOI-7372.01,13.4917,8.508462,2.716,TESS
TOI-7373.01,13.0053,7.5414411,2.454,TESS
TOI-7374.01,16.1351,17.0303122,4.125,TESS
TOI-7375.01,5.40151,27.1970496,5.476,TESS
TOI-7376.01,11.6489,7.4861705,2.425,TESS
TOI-7377.01,7.81582,6.7735083,2.36,TESS
TOI-7378.01,2.13402,7.0814677,2.055,TESS
TOI-7379.01,21.5876,10.9911631,1.559,TESS
TOI-738.01,8.8966421,3.4405946,2.5441317,TESS
TOI-7380.01,18.2343114,4.4136877,3.411058,TESS
TOI-7381.01,15.6677026,3.1653382,3.4977253,TESS
TOI-7382.01,1.6018171,1.0370296,1.5186096,TESS
TOI-7383.01,12.6558112,3.0522686,2.2564388,TESS
TOI-7384.01,3.9286675,6.2335155,1.5179746,TESS
TOI-7385.01,11.4433015,3.1191196,2.0922004,TESS
TOI-7386.01,15.9733684,6.0042191,6.3533818,TESS
TOI-7387.01,12.2780704,9.0856617,2.9738059,TESS
TOI-7389.01,1.2912,26.345109,6.144,TESS
TOI-739.01,12.2284921,9.0150439,1.6002059,TESS
TOI-7390.01,1.643195,81.3716681,4.8546107,TESS
TOI-7391.01,1.5612416,7.4108495,1.9719278,TESS
TOI-7392.01,1.3350551,7.3050577,3.2531651,TESS
TOI-7393.01,13.8579058,3.3370666,1.4698923,TESS
TOI-7394.01,11.6123427,1.2529966,1.2067305,TESS
TOI-7395.01,11.5595833,125.8659048,9.1490581,TESS
TOI-7396.01,6.3961703,14.8589888,2.8916037,TESS
TOI-7397.01,2.0546727,26.6796741,5.5665696,TESS
TOI-7398.01,7.2660515,2.6068332,2.2458943,TESS
TOI-740.01,1.98371,2.131225,3.006,TESS
TOI-7400.01,11.0874,1.8289577,1.166,TESS
TOI-7401.01,13.8846,4.3181867,3.557,TESS
TOI-7402.01,4.01769,14.3640841,4.424,TESS
TOI-7403.01,14.1869,10.1170644,2.991,TESS
TOI-7404.01,11.5534,1.463442,3.42,TESS
TOI-7405.01,9.61675,15.4474502,1.785,TESS
TOI-7406.01,11.9765,2.8885639,2.662,TESS
TOI-7407.01,18.4255,4.4640046,1.764,TESS
TOI-7408.01,10.0363,8.0242387,2.189,TESS
TOI-7409.01,13.7764,2.6800806,1.828,TESS
TOI-741.01,0.867887,7.5768334,2.073,TESS
TOI-7410.01,5.28288,3.5043637,0.536,TESS
TOI-7411.01,11.3807,3.1551543,2.97,TESS
TOI-7412.01,5.7502,1.7636086,1.346,TESS
TOI-7413.01,4.54584,3.8037696,1.507,TESS
TOI-7414.01,11.0515,7.899462,1.721,TESS
TOI-7415.01,2.5995,0.1638211,0.492,TESS
TOI-7416.01,7.35109,0.3013943,0.407,TESS
TOI-7417.01,18.1791,3.1239462,2.102,TESS
TOI-7418.01,15.348,6.7415334,3.446,TESS
TOI-7419.01,8.96319,1.3777496,1.862,TESS
TOI-742.01,2.727644,0.963081,2.378514,TESS
TOI-7421.01,5.03606,0.3489261,0.31,TESS
TOI-7422.01,15.4019,3.3593261,5.044,TESS
TOI-7423.01,2.56976,2.889977,2.528,TESS
TOI-7424.01,6.0926,3.1271505,2.492,TESS
TOI-7425.01,18.9642,1.2815706,2.23,TESS
TOI-7426.01,8.27135,0.766526,0.927,TESS
TOI-7427.01,14.1926,3.5254649,1.013,TESS
TOI-7428.01,4.88984,3.1467998,2.128,TESS
TOI-7429.01,10.4295,4.7117395,2.216,TESS
TOI-743.01,10.9560053,2.2284671,1.5708912,TESS
TOI-7430.01,2.38489,21.4930896,3.609,TESS
TOI-7431.01,9.57462,1.1919382,1.404,TESS
TOI-7432.01,12.8728,7.0309061,5.12,TESS
TOI-7433.01,18.2536,1.8179336,3.057,TESS
TOI-7434.01,7.64515,2.4228387,1.829,TESS
TOI-7435.01,10.7143,4.6821297,4.503,TESS
TOI-7436.01,13.9054,4.0616142,2.202,TESS
TOI-7437.01,13.0131,2.5726086,0.927,TESS
TOI-7438.01,18.1986,1.1253333,2.394,TESS
TOI-7439.01,15.6622,3.5466109,1.84,TESS
TOI-744.01,13.3926,4.3176859,1.822,TESS
TOI-7440.01,9.39807,34.0796886,4.571,TESS
TOI-7441.01,14.0205,2.2351679,1.735,TESS
TOI-7442.01,14.7769,2.6358758,2.938,TESS
TOI-7443.01,11.9193,2.7472062,2.548,TESS
TOI-7444.01,18.5216,5.885604,1.87,TESS
TOI-7446.01,13.2582,3.5044728,2.087,TESS
TOI-7447.01,9.50525,1.5016329,1.894,TESS
TOI-7448.01,16.1953,5.0458476,4.594,TESS
TOI-7449.01,12.0782,12.915329,3.48,TESS
TOI-745.01,3.542265,1.0790928,3.8021094,TESS
TOI-7450.01,14.3187,0.7938732,0.428,TESS
TOI-7451.01,11.8479,3.9461778,2.496,TESS
TOI-7452.01,10.8517,3.0493323,2.079,TESS
TOI-7453.01,11.7897,8.3873861,4.407,TESS
TOI-7454.01,17.95,3.1733972,3.857,TESS
TOI-7455.01,11.0102,13.2026423,3.137,TESS
TOI-7457.01,14.6161809,6.8733768,6.5660399,TESS
TOI-7458.01,2.5121124,16.2385246,3.2716962,TESS
TOI-7459.01,2.4319861,8.9511797,3.0794773,TESS
TOI-746.01,10.1826375,10.9803114,2.0361453,TESS
TOI-7460.01,11.8806083,46.1578388,6.4735866,TESS
TOI-7461.01,2.964673,5.9605542,2.7022064,TESS
TOI-7462.01,7.9624318,2.6236518,1.4746043,TESS
TOI-7463.01,4.4785238,4.662632,2.8167212,TESS
TOI-7464.01,11.1402796,20.0417055,3.8624508,TESS
TOI-7465.01,7.8208033,6.2061962,3.834919,TESS
TOI-7466.01,2.0757294,13.62285,3.033501,TESS
TOI-7467.01,19.2285735,2.8766717,3.1970994,TESS
TOI-7469.01,11.4376308,3.5868547,2.1273101,TESS
TOI-747.01,14.8695962,1.6827917,3.0314666,TESS
TOI-7470.01,4.7803484,17.9758603,3.3462754,TESS
TOI-7471.01,14.4792216,9.3911326,4.5117643,TESS
TOI-7472.01,14.8160349,1.6096874,2.2918133,TESS
TOI-7474.01,12.5706919,1.257813,0.979333,TESS
TOI-7475.01,12.7752613,3.2527618,4.4705283,TESS
TOI-7476.01,12.8436936,3.7130279,3.3859417,TESS
TOI-7477.01,12.5430586,3.312816,3.0522559,TESS
TOI-7479.01,11.9663887,3.3566052,2.4455576,TESS
TOI-748.01,20.1548,2.0219583,2.681,TESS
TOI-7480.01,13.3526344,5.084334,5.0844391,TESS
TOI-7481.01,2.5884906,12.3832847,5.4046197,TESS
TOI-7482.01,8.0213924,5.8767209,2.4735452,TESS
TOI-7483.01,1.2625994,0.5127744,0.6309024,TESS
TOI-7484.01,14.103773,4.6144478,1.8613266,TESS
TOI-7485.01,11.6939337,3.3870505,2.7109339,TESS
TOI-7486.01,11.8143095,3.2771118,2.6850132,TESS
TOI-7487.01,8.7723254,12.4563692,3.6674288,TESS
TOI-7488.01,15.3416443,3.9072366,3.2205284,TESS
TOI-7489.01,2.5811442,15.1458746,3.8705032,TESS
TOI-749.01,14.372489,0.63554,1.257326,TESS
TOI-7490.01,7.0446125,4.6080854,8.9037215,TESS
TOI-7491.01,13.709409,4.1747143,3.8092867,TESS
TOI-7492.01,11.4242045,2.5001361,2.4822655,TESS
TOI-7493.01,13.7417558,1.9155258,3.5663951,TESS
TOI-7494.01,9.7897827,11.4212059,2.3067411,TESS
TOI-7495.01,5.4992893,11.5843559,3.4607621,TESS
TOI-7496.01,9.8525685,3.5841,2.689763,TESS
TOI-7497.01,11.5220414,5.2913602,3.5122145,TESS
TOI-7498.01,17.4465908,2.789278,4.127423,TESS
TOI-7499.01,13.6062073,3.8304162,3.1251205,TESS
TOI-750.01,15.971118,0.8378453,2.1590096,TESS
TOI-7500.01,11.9302492,7.4647583,1.0430706,TESS
TOI-7501.01,20.8230069,1.747633,2.1850556,TESS
TOI-7502.01,15.7747887,3.1052319,2.8083392,TESS
TOI-7503.01,16.6459863,3.6188769,4.3583808,TESS
TOI-7504.01,2.9723031,9.4715404,1.6493835,TESS
TOI-7504.02,2.485097,4.4443069,2.2975903,TESS
TOI-7505.01,13.3017642,3.8618241,3.1764029,TESS
TOI-7506.01,11.6746698,3.3335134,2.4192187,TESS
TOI-7507.01,10.2633519,17.280857,7.7272657,TESS
TOI-7508.01,5.721944,1.0065503,1.0105137,TESS
TOI-7509.01,4.3532065,0.7105047,0.610124,TESS
TOI-751.01,12.0898005,4.722816,2.1894174,TESS
TOI-752.01,13.14269,5.7481323,2.6600483,TESS
TOI-753.01,18.630967,0.555255,1.622036,TESS
TOI-754.01,12.659975,3.8639681,2.0997185,TESS
TOI-755.01,2.15331,2.5404679,2.154,TESS
TOI-755.02,2.1138482,6.7418796,1.3710857,TESS
TOI-756.01,3.1811214,1.2392569,1.0860452,TESS
TOI-757.01,2.17884,17.4682298,3.491,TESS
TOI-758.01,19.0558857,13.2735511,6.7060029,TESS
TOI-759.01,12.9663,4.2135662,2.904,TESS
TOI-760.01,28.8331721,12.3396368,6.2659032,TESS
TOI-761.01,2.7774832,10.5557332,2.8163532,TESS
TOI-761.02,1.361695,1.8320863,1.4230143,TESS
TOI-762.01,8.027234,3.4716808,1.3816978,TESS
TOI-763.01,2.4097088,5.6057748,3.0213897,TESS
TOI-763.02,2.8635085,12.2772444,3.8398889,TESS
TOI-764.01,33.6448759,5.6316663,6.5350826,TESS
TOI-765.01,2.512038,0.861484,1.293669,TESS
TOI-766.01,12.5399052,3.4464529,2.462599,TESS
TOI-767.01,13.95182,3.764873,2.759996,TESS
TOI-768.01,18.7142,11.5294381,4.881,TESS
TOI-769.01,10.7801,4.9816784,2.733,TESS
TOI-770.01,15.3045465,4.6370479,4.8238322,TESS
TOI-771.01,1.3960869,2.3260077,0.9960868,TESS
TOI-772.01,6.9124465,11.0163421,3.5235771,TESS
TOI-772.02,5.3137751,744.2007603,4.3105796,TESS
TOI-772.03,2.584596,2.7912365,2.2947027,TESS
TOI-773.01,12.1956,4.971298,3.283,TESS
TOI-774.01,14.6467763,4.4656343,3.512518,TESS
TOI-775.01,21.0847933,12.4458741,11.5424587,TESS
TOI-776.01,2.0999942,15.6653322,2.9937799,TESS
TOI-776.02,1.7687315,8.2466133,2.4120909,TESS
TOI-777.01,8.5512662,8.3008562,4.850157,TESS
TOI-778.01,15.2453,4.6336155,3.557,TESS
TOI-780.01,13.7594,3.0524018,2.483,TESS
TOI-781.01,13.2236638,1.3541342,2.0812883,TESS
TOI-782.01,2.5926653,8.0239811,1.7082731,TESS
TOI-783.01,2.3812033,8.1125147,2.0330298,TESS
TOI-784.01,1.84303,2.7970316,2.185,TESS
TOI-785.01,1.6416264,18.6286102,30.0156194,TESS
TOI-786.01,2.30678,12.6693786,4.818,TESS
TOI-786.02,2.14038,38.5537648,6.071,TESS
TOI-787.01,1.7757918,2.1263165,2.6285127,TESS
TOI-788.01,3.2602447,6.4872362,2.5986372,TESS
TOI-789.01,1.1245064,5.4470648,1.583301,TESS
TOI-789.02,1.3280332,12.9707041,2.2669808,TESS
TOI-789.03,1.2872781,8.0432343,2.0067185,TESS
TOI-790.01,6.9936043,199.5779073,11.8968751,TESS
TOI-790.02,2.4013155,41.0175174,8.2090013,TESS
TOI-791.01,10.4668171,139.3048512,12.1948293,TESS
TOI-791.02,12.0672714,928.0455814,11.576689,TESS
TOI-792.01,3.2193276,15.6477055,1.336067,TESS
TOI-793.01,4.04767,54.6616036,2.388,TESS
TOI-794.01,3.3054594,52.4072665,8.7541225,TESS
TOI-795.01,2.9253441,8.7609906,0.9094562,TESS
TOI-796.01,3.0352964,0.8086308,3.0190282,TESS
TOI-797.01,1.1904014,1.8007935,1.1863073,TESS
TOI-797.02,1.3230408,4.1400062,1.0309175,TESS
TOI-797.03,1.0182347,2.7309449,1.1118337,TESS
TOI-799.01,1.9448048,5.5451661,2.2293365,TESS
TOI-800.01,3.2694344,0.9657303,3.4341219,TESS
TOI-801.01,0.8620247,0.7757012,1.2815624,TESS
TOI-802.01,0.6501353,3.693916,1.7264201,TESS
TOI-803.01,10.4166,15.3050693,3.872,TESS
TOI-805.01,1.276147,4.1177649,1.212675,TESS
TOI-806.01,2.2852898,21.9166429,3.3787978,TESS
TOI-807.01,1.6776468,5.2702557,2.0186676,TESS
TOI-808.01,2.2696307,9.7394089,3.5625788,TESS
TOI-809.01,3.379417,183.458919,10.764682,TESS
TOI-810.01,2.7465985,28.3057042,4.8265036,TESS
TOI-810.02,2.6152426,90.8479191,11.1179142,TESS
TOI-811.01,14.2012,25.1760133,4.418,TESS
TOI-812.01,14.3875,13.8665912,6.491,TESS
TOI-813.01,7.2168832,83.8962434,13.0330846,TESS
TOI-814.01,3.7188,7.21048,2.671,TESS
TOI-815.01,2.62397,11.1972769,3.061,TESS
TOI-815.02,2.1838,734.4987702,2.529,TESS
TOI-816.01,3.80336,1.55747,2.714,TESS
TOI-817.01,7.4694027,1.10223,2.598,TESS
TOI-818.01,11.857124,3.118536,2.043274,TESS
TOI-819.01,9.68176,16.2546802,4.74,TESS
TOI-820.01,14.937131,3.752062,3.680056,TESS
TOI-821.01,2.806009,13.823303,1.365217,TESS
TOI-822.01,10.478658,7.1335149,3.1376265,TESS
TOI-822.02,2.3332033,1.0115336,1.6201453,TESS
TOI-823.01,6.2692929,13.5337579,3.557125,TESS
TOI-824.01,2.9539057,1.3929721,1.0799517,TESS
TOI-825.01,5.422035,3.1853186,2.2396998,TESS
TOI-826.01,11.0252,11.5509742,3.571,TESS
TOI-827.01,14.6178728,1.2282706,2.0554176,TESS
TOI-828.01,17.1038087,5.3220505,3.8815964,TESS
TOI-829.01,4.2854014,3.2877916,2.3400995,TESS
TOI-830.01,23.0692974,15.0405221,2.2981691,TESS
TOI-831.01,7.7731045,1.5617357,2.1307551,TESS
TOI-832.01,10.8261,1.9160221,1.405,TESS
TOI-833.01,1.389031,1.041889,1.2737667,TESS
TOI-834.01,16.3355194,2.6755521,3.2277336,TESS
TOI-835.01,4.7342032,4.7920153,1.4903703,TESS
TOI-836.01,2.64032,8.5954792,2.47,TESS
TOI-836.02,1.69257,3.8167262,1.602,TESS
TOI-837.01,7.0011,8.3249172,1.406,TESS
TOI-838.01,14.4951834,7.6246239,2.0328127,TESS
TOI-839.01,36.5091254,2.4855806,3.0016362,TESS
TOI-840.01,8.54839,3.7993182,2.302,TESS
TOI-841.01,11.4663,3.4934316,1.453,TESS
TOI-842.01,12.0024836,2.7863813,1.8415464,TESS
TOI-843.01,14.2892609,4.2986466,3.1434483,TESS
TOI-844.01,7.1574108,8.9066251,1.9618338,TESS
TOI-845.01,24.7848,7.06181,5.853,TESS
TOI-846.01,12.4595,14.20489,4.924,TESS
TOI-847.01,20.2776,3.2063107,2.8362399,TESS
TOI-848.01,35.6978,9.77742,6.713,TESS
TOI-849.01,3.54139,0.76566,1.452,TESS
TOI-850.01,34.1767,10.32103,3.283,TESS
TOI-851.01,3.39154,0.6296,0.309,TESS
TOI-852.01,6.40301,4.943336,3.147,TESS
TOI-853.01,17.29,6.8646554,4.725,TESS
TOI-854.01,4.9253389,5.8508237,3.4458826,TESS
TOI-855.01,4.46184,1.8301156,1.018,TESS
TOI-856.01,16.7216,5.4014,1.442,TESS
TOI-857.01,15.1385,3.9080236,3.292,TESS
TOI-858.01,14.0606451,3.2797206,3.5795839,TESS
TOI-859.01,4.6014268,5.1543265,1.063382,TESS
TOI-860.01,19.7517,6.4535152,2.202,TESS
TOI-861.01,30.8876,6.7391601,2.537,TESS
TOI-863.01,1.4381391,0.5251251,1.0447398,TESS
TOI-864.01,1.0047438,0.520671,0.5708161,TESS
TOI-865.01,3.402474,0.7455787,0.4901724,TESS
TOI-866.01,18.449977,22.338916,3.4122327,TESS
TOI-867.01,2.2872195,15.4043768,4.7120319,TESS
TOI-868.01,1.609049,0.556109,1.096708,TESS
TOI-869.01,2.0533305,26.2588239,4.4279477,TESS
TOI-870.01,2.335104,22.0379547,2.5061632,TESS
TOI-871.01,1.6866314,14.362738,3.2043798,TESS
TOI-872.01,2.7483506,2.2395544,1.1228525,TESS
TOI-872.02,2.6058369,4.9727711,0.7889782,TESS
TOI-873.01,1.7979811,5.9312003,2.0314487,TESS
TOI-874.01,2.2395287,5.9049733,3.9528744,TESS
TOI-875.01,2.343228,11.020153,3.638535,TESS
TOI-876.01,2.7733274,29.4829022,2.3634407,TESS
TOI-877.01,13.627855,6.015802,1.8775214,TESS
TOI-878.01,5.03874,3.9773904,2.82,TESS
TOI-880.01,5.0445,6.3872524,2.608,TESS
TOI-880.02,2.7779229,2.5735943,2.4810064,TESS
TOI-880.03,2.87022,14.3318853,1.596,TESS
TOI-881.01,29.9735,0.56708,1.253,TESS
TOI-882.01,8.10129,2.3552639,1.033,TESS
TOI-883.01,7.17665,10.0577297,3.65,TESS
TOI-884.01,56.3202,2.7809,1.803,TESS
TOI-885.01,17.6099,2.56876,2.767,TESS
TOI-886.01,19.9576585,20.4276727,5.1878327,TESS
TOI-887.01,10.9488,5.77114,2.791,TESS
TOI-888.01,5.99981,3.96643,2.025,TESS
TOI-889.01,5.90327,1.83485,2.673,TESS
TOI-890.01,34.5557,3.2022978,3.51,TESS
TOI-891.01,2.28122,4.99915,5.256,TESS
TOI-892.01,12.0335,10.6265837,5.415,TESS
TOI-893.01,9.62058,5.6148305,3.829,TESS
TOI-894.01,24.4433,4.3433389,4.514,TESS
TOI-895.01,1.50503,0.76189,1.904,TESS
TOI-896.01,3.20773,3.52985,1.907,TESS
TOI-897.01,2.58794,1.2980202,3.007,TESS
TOI-899.01,11.8867391,12.8461943,3.116081,TESS
TOI-900.01,2.7650341,4.8494108,5.2266368,TESS
TOI-901.01,11.144364,3.2308423,0.9282699,TESS
TOI-902.01,15.8995046,18.2592673,1.7158922,TESS
TOI-903.01,11.5799,7.2766004,4.626,TESS
TOI-904.01,2.309613,10.8772748,2.6829533,TESS
TOI-904.02,2.3408341,83.9993991,4.9317658,TESS
TOI-905.01,13.9317353,3.7395716,2.0436597,TESS
TOI-906.01,5.25863,1.6647888,1.152,TESS
TOI-907.01,9.6158851,4.5849129,5.2493974,TESS
TOI-908.01,3.1080163,3.1837789,2.3252968,TESS
TOI-909.01,1.80937,3.9043855,3.525,TESS
TOI-910.01,1.0407954,2.0291067,0.7339561,TESS
TOI-911.01,21.4045649,8.5841822,2.0925448,TESS
TOI-912.01,2.2524868,4.678059,1.8117452,TESS
TOI-913.01,2.4827074,11.099348,3.2464373,TESS
TOI-913.02,2.7937261,1469.8512039,5.9485102,TESS
TOI-914.01,4.00659,2.3374921,2.279,TESS
TOI-915.01,10.7275,2.3250156,1.775,TESS
TOI-916.01,15.4676,29.17362,8.075,TESS
TOI-917.01,24.163132,26.4126517,3.0511383,TESS
TOI-918.01,6.34675,1.1140067,3.072,TESS
TOI-919.01,23.6497441,20.0272717,2.5785744,TESS
TOI-921.01,3.3763609,5.1287265,2.0606408,TESS
TOI-923.01,4.0297948,3.2744665,1.5496651,TESS
TOI-924.01,20.3161792,12.1272702,2.0368113,TESS
TOI-925.01,49.318,13.17741,2.75,TESS
TOI-926.01,7.76436,1.7957918,1.666,TESS
TOI-927.01,4.66502,2.5852,1.963,TESS
TOI-928.01,14.1152,30.57908,6.297,TESS
TOI-929.01,2.70505,5.830149,2.618,TESS
TOI-930.01,6.56819,4.90038,3.506,TESS
TOI-931.01,20.6894,3.2452094,2.722,TESS
TOI-932.01,2.7470788,19.3106015,3.7831012,TESS
TOI-932.02,1.70724,7.9856481,2.729,TESS
TOI-933.01,12.6517291,88.9350637,8.3086197,TESS
TOI-934.01,12.4392846,3.7817383,2.4092233,TESS
TOI-935.01,15.959056,2.23294,2.032,TESS
TOI-936.01,7.76368,7.936533,1.8486897,TESS
TOI-937.01,24.4651,0.27664,0.72,TESS
TOI-938.01,4.0916,8.8073507,4.264,TESS
TOI-939.01,12.4861,7.6107227,4.249,TESS
TOI-940.01,3.6178,0.7386689,0.594,TESS
TOI-941.01,6.95626,8.5145626,3.78,TESS
TOI-942.01,3.52025,4.32765,3.181,TESS
TOI-943.01,13.4341,12.35611,5.963,TESS
TOI-944.01,35.2541,6.0588453,4.084,TESS
TOI-945.01,4.60146,0.9298045,1.203,TESS
TOI-946.01,22.9909,6.1253092,1.992,TESS
TOI-947.01,17.8813,7.31523,1.832,TESS
TOI-948.01,10.5402,12.7009,3.208,TESS
TOI-949.01,2.50355,1.3228701,1.589,TESS
TOI-950.01,7.08364,1.14288,1.699,TESS
TOI-951.01,20.1857,2.96845,3.707,TESS
TOI-952.01,7.38823,1.79011,1.372,TESS
TOI-953.01,19.3343,2.96844,3.663,TESS
TOI-954.01,9.05543,3.68497,4.536,TESS
TOI-955.01,5.03673,1.6375303,1.606,TESS
TOI-956.01,14.9952,17.95473,3.139,TESS
TOI-957.01,2.64673,0.8317937,1.875,TESS
TOI-958.01,14.3274,0.5875044,1.344,TESS
TOI-960.01,12.5948602,1.6187107,4.739749,TESS
TOI-961.01,23.4129,4.79586,2.132,TESS
TOI-963.01,8.8518806,11.1178464,4.5596639,TESS
TOI-964.01,11.8344,0.60274,1.834,TESS
TOI-965.01,4.99178,1.37101,2.379,TESS
TOI-966.01,15.9162999,3.4091568,3.2067861,TESS
TOI-967.01,5.1189079,1.7393631,3.6069028,TESS
TOI-969.01,3.64998,1.8237371,1.347,TESS
TOI-970.01,2.7920398,4.9857808,3.671241,TESS
TOI-971.01,3.54571,2.3960724,4.53,TESS
TOI-972.01,178.665,2.67425,3.779,TESS
TOI-973.01,285.674,1.27997,2.425,TESS
TOI-974.01,8.56637,2.8259491,2.409,TESS
TOI-976.01,297.1117262,3.1510408,2.9657375,TESS
TOI-977.01,2.23876,2.78102,1.657,TESS
TOI-978.01,11.3913,13.1660135,4.668,TESS
TOI-979.01,7.4741,1.10578,1.87,TESS
TOI-980.01,4.1672558,1.3387555,3.2413088,TESS
TOI-981.01,4.6692325,1.6038093,2.253,TESS
TOI-982.01,13.147,6.3037582,3.757,TESS
TOI-984.01,12.9114,7.52118,6.133,TESS
TOI-985.01,21.0089,8.76905,3.504,TESS
TOI-986.01,9.95459,0.5476695,1.038,TESS
TOI-987.01,14.4476769,5.2146757,4.9830634,TESS
TOI-988.01,13.7564,4.30438,3.037,TESS
TOI-989.01,5.74349,3.121181,1.417,TESS
TOI-990.01,10.6337,4.587386,4.36,TESS
TOI-991.01,12.9191,2.4843225,1.999,TESS
TOI-993.01,4.75869,1.4635019,1.518,TESS
TOI-994.01,3.8384486,2.396722,3.9453168,TESS
TOI-996.01,16.0523,14.5378,6.826,TESS
TOI-997.01,20.5106959,8.4134856,3.5568334,TESS
TOI-998.01,4.529209,0.941436,1.3606996,TESS
TOI-999.01,5.53091,1.5078959,2.759,TESS
TOI-10797460.0,2.26,9.48803557,2.9575,TESS
TOI-10811496.0,14.6,19.89913995,1.7822,TESS
TOI-10848459.0,33.46,1.736952453,2.40641,TESS
TOI-10854555.0,2.75,2.525591777,1.6545,TESS
TOI-10872983.0,3.9,11.09432054,4.5945,TESS
TOI-6721123.0,39.21,7.36178958,5.022,TESS
TOI-10910878.0,5.76,16.06864674,3.5347,TESS
TOI-11446443.0,13.04,2.470613377,1.74319,TESS
TOI-10666592.0,16.1,2.204735417,3.88864,TESS
TOI-6922244.0,14.59,3.522498429,3.19843,TESS
TOI-10984090.0,1.16,3.709214104,2.6302,TESS
TOI-10419211.0,150.51,11.521446064,3.6399,TESS
TOI-10464078.0,7.18,19.40393776,12.2155,TESS
TOI-10480982.0,49.29,19.221388942,4.79843,TESS
TOI-10485250.0,7.94,16.46983774,9.4378,TESS
TOI-10526549.0,2.47,9.27358173,3.2875,TESS
TOI-10583066.0,2.85,6.02930329,1.5821,TESS
TOI-10583180.0,1.58,2.696370652,3.6129,TESS
TOI-10601284.0,2.55,5.349553819,3.0278,TESS
TOI-2306756.0,41.5,386.6030528,6.8057,TESS
TOI-10662202.0,2.95,21.67699193,3.4555,TESS
TOI-10682541.0,2.78,4.99677968,2.1717,TESS
TOI-11460018.0,2.3,4.280963604,2.875,TESS
TOI-11463211.0,4.53,1.50635409,1.5155,TESS
TOI-11465813.0,14.14,670.645531,53.412,TESS
TOI-11493732.0,39.87,61.2563628,7.633,TESS
TOI-11507101.0,2.82,38.3775486,5.588,TESS
TOI-10987985.0,3.1,16.01308419,3.2554,TESS
TOI-11018648.0,3.36,32.62876672,4.7971,TESS
TOI-11138155.0,12.21,4.959319244,2.22739,TESS
TOI-11152159.0,6.54,2.701287801,3.3827,TESS
TOI-11153539.0,2.1,4.49876511,3.7362,TESS
TOI-11242721.0,12.42,19.651209505,5.2514,TESS
TOI-9579641.0,2.94,5.412203927,2.9472,TESS
TOI-11304958.0,5.5,41.43958662,10.5989,TESS
TOI-11391957.0,2.52,8.35389523,2.2514,TESS
TOI-11403044.0,4.43,4.125543472,3.1744,TESS
TOI-11414511.0,12.21,2.816504904,2.50587,TESS
TOI-11442465.0,7.34,33.93373447,14.561,TESS
TOI-12110942.0,1.89,3.689920099,2.6557,TESS
TOI-12366084.0,3.25,4.431238488,3.15,TESS
TOI-12404086.0,3.07,26.39432897,3.573,TESS
TOI-8395660.0,2.64,13.57078281,3.3539,TESS
TOI-11656840.0,15.03,7.442652004,2.3078,TESS
TOI-11754553.0,2.0,16.38489988,3.0249,TESS
TOI-11812062.0,6.02,3.728732147,2.683,TESS
TOI-11818800.0,7.51,40.4195037,3.362,TESS
TOI-11853255.0,1.99,2.243380573,1.1196,TESS
TOI-11909839.0,11.23,10.405998015,6.5036,TESS
TOI-11918099.0,2.34,2.337437946,1.9982,TESS
TOI-11923270.0,2.65,11.59822233,2.5237,TESS
TOI-11960862.0,5.31,6.575315881,4.3084,TESS
TOI-12020329.0,4.86,7.275040844,7.5377,TESS
TOI-12066335.0,1.93,19.27153892,2.7594,TESS
TOI-12070811.0,2.66,12.3935651,3.8896,TESS
TOI-3120431.0,21.55,3.341913228,3.813,TESS
TOI-3246984.0,32.43,1.626630225,2.1145,TESS
TOI-3342970.0,3.12,2.711504086,3.0099,TESS
TOI-12459725.0,1.88,14.1798187,2.505,TESS
TOI-12470844.0,2.59,8.47237911,2.7245,TESS
TOI-12644822.0,7.4,12.611904345,5.1497,TESS
TOI-2440757.0,46.58,1.433769925,1.8868,TESS
TOI-2445129.0,28.59,10.31872301,3.836,TESS
TOI-2713049.0,2.06,2.539183147,2.4282,TESS
TOI-3114167.0,2.77,6.770300385,2.0844,TESS
TOI-3114661.0,27.51,0.444291966,2.0792,TESS
TOI-3115833.0,7.73,10.181584004,3.5089,TESS
TOI-4139816.0,1.96,20.06036336,3.3203,TESS
TOI-4275191.0,7.34,3.895936525,2.3111,TESS
TOI-4476123.0,2.32,22.36646466,5.228,TESS
